taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,aeration_du_logement,saluer_sans_serrer_la_main,adhesion_vaccinale_adultes,adhesion_vaccinale_enfants,grocery and pharmacy,parks,residential,retail and recreation,transit stations,workplaces,score_mnp,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct
11.182577284790414,24.699992959507217,5.097754021342868,,,,,,,,,,,,,,,,,,14.726145833333334,100.0,5.0,11.0
7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,,,,,,,,,,14.06001488095238,87.5,4.0,8.0
7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,,,,,,,,,,14.06001488095238,87.5,4.0,0.0
5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,,,,,,,,,,15.21014880952381,100.0,5.0,12.0
5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,,,,,,,,,,15.21014880952381,100.0,5.0,0.0
4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,,,,,,,,,,13.906205357142856,62.5,3.0,4.0
4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,,,,,,,,,,13.906205357142856,62.5,3.0,0.0
3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,,,,,,,,,,16.66919642857143,87.5,4.0,0.0
3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,,,,,,,,,,16.66919642857143,87.5,4.0,2.0
4.41841945665079,11.488704517201402,3.2054724081264934,,,,,,,,,,,,,,,,,,12.353541666666668,12.5,1.0,
3.158641684731747,7.3681177189110665,1.9617761261575852,,,,,,,,,,,,,,,,,,17.383303571428574,87.5,4.0,
3.511514254466219,7.906327934993645,1.6844966255080804,,,,,,,,,,,,,,,,,,17.778422619047618,37.5,2.0,
2.4591278201779505,5.824348226013717,1.2204321553783193,,,,,,,,,,,,,,,,,,16.958482142857143,25.0,1.0,
2.648671302990516,6.349020917477966,1.420218202198539,,,,,,,,,,,,,,,,,,15.691666666666668,25.0,1.0,
2.217118415627226,6.816141075105108,2.7810544586062886,,,,,,,,,,,,,,,,,,17.16386904761905,12.5,1.0,
3.8443612895115447,9.916320702442977,2.566570317838336,,,,,,,,,,,,,,,,,,21.630892857142857,62.5,3.0,
6.778696420390261,17.132929267526155,5.9437642631961225,,,,,,,,,,,,,,,,,,19.555625,37.5,2.0,
12.433313391672371,31.271297056276453,5.969164965150224,,,,,,,,,,,,,,,,,,19.755059523809525,28.57142857142857,2.0,
11.486540546561816,28.01933183341947,8.583408094366767,,,,,,,,,,,,,,,,,,19.87058035714286,14.285714285714285,1.0,
10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,,,,,,,,,,21.78827380952381,57.14285714285714,3.0,1.0
10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,,,,,,,,,,21.78827380952381,57.14285714285714,3.0,0.0
10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,,,,,,,,,,21.78827380952381,57.14285714285714,3.0,1.0
9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,,,,,,,,,,23.489017857142855,57.14285714285714,3.0,0.0
9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,,,,,,,,,,23.489017857142855,57.14285714285714,3.0,1.0
9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,,,,,,,,,,23.489017857142855,57.14285714285714,3.0,1.0
7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,,,,,,,,,,22.9446875,71.42857142857143,4.0,1.0
7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,,,,,,,,,,22.9446875,71.42857142857143,4.0,0.0
7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,,,,,,,,,,22.9446875,71.42857142857143,4.0,1.0
7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,,,,,,,,,,24.038318452380953,100.0,5.0,0.0
7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,,,,,,,,,,24.038318452380953,100.0,5.0,0.0
8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,,,,,,,,,,22.33294642857143,71.42857142857143,4.0,0.0
8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,,,,,,,,,,22.33294642857143,71.42857142857143,4.0,1.0
8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,,,,,,,,,,22.33294642857143,71.42857142857143,4.0,1.0
11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,,,,,,,,,,19.05607142857143,42.857142857142854,2.0,0.0
11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,,,,,,,,,,19.05607142857143,42.857142857142854,2.0,0.0
16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,,,,,,,,,,17.942395833333332,28.57142857142857,2.0,1.0
16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,,,,,,,,,,17.942395833333332,28.57142857142857,2.0,0.0
16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,,,,,,,,,,17.942395833333332,28.57142857142857,2.0,1.0
37.57787021496515,100.24195466735574,20.8121902665065,,,,,,,,,,,,,,,,,,19.435401785714287,85.71428571428571,4.0,0.0
37.57787021496515,100.24195466735574,20.8121902665065,,,,,,,,,,,,,,,,,,19.435401785714287,85.71428571428571,4.0,0.0
32.73090227256855,77.4910677440532,22.969346785998628,,,,,,,,,,,,,,,,,,22.31334821428571,100.0,5.0,0.0
32.73090227256855,77.4910677440532,22.969346785998628,,,,,,,,,,,,,,,,,,22.31334821428571,100.0,5.0,3.0
32.73090227256855,77.4910677440532,22.969346785998628,,,,,,,,,,,,,,,,,,22.31334821428571,100.0,5.0,3.0
29.958283986562936,72.45353282443814,18.55717917603676,,,,,,,,,,,,,,,,,,15.228794642857144,57.14285714285714,3.0,0.0
29.958283986562936,72.45353282443814,18.55717917603676,,,,,,,,,,,,,,,,,,15.228794642857144,57.14285714285714,3.0,3.0
29.958283986562936,72.45353282443814,18.55717917603676,,,,,,,,,,,,,,,,,,15.228794642857144,57.14285714285714,3.0,3.0
29.670451646110653,74.14837658709651,25.592003312474684,,,,,,,,,,,,,,,,,,13.369642857142855,28.57142857142857,2.0,0.0
29.670451646110653,74.14837658709651,25.592003312474684,,,,,,,,,,,,,,,,,,13.369642857142855,28.57142857142857,2.0,0.0
32.570615715921946,78.53407400164821,21.091320622826252,,,,,,,,,,,,,,,,,,13.407306547619047,28.57142857142857,2.0,0.0
32.570615715921946,78.53407400164821,21.091320622826252,,,,,,,,,,,,,,,,,,13.407306547619047,28.57142857142857,2.0,0.0
28.689321987484806,74.34160924252372,23.68447811657564,,,,,,,,,,,,,,,,,,9.89485119047619,14.285714285714285,1.0,5.0
28.689321987484806,74.34160924252372,23.68447811657564,,,,,,,,,,,,,,,,,,9.89485119047619,14.285714285714285,1.0,5.0
28.689321987484806,74.34160924252372,23.68447811657564,,,,,,,,,,,,,,,,,,9.89485119047619,14.285714285714285,1.0,0.0
28.813630841004006,68.03821842777924,24.23726494210328,,,,,,,,,,,,,,,,,,14.107529761904765,71.42857142857143,4.0,0.0
28.813630841004006,68.03821842777924,24.23726494210328,,,,,,,,,,,,,,,,,,14.107529761904765,71.42857142857143,4.0,3.0
28.813630841004006,68.03821842777924,24.23726494210328,,,,,,,,,,,,,,,,,,14.107529761904765,71.42857142857143,4.0,3.0
22.396602480689452,55.43977242258322,20.30397552274664,,,,,,,,,,,,,,,,,,12.735625,85.71428571428571,4.0,0.0
22.396602480689452,55.43977242258322,20.30397552274664,,,,,,,,,,,,,,,,,,12.735625,85.71428571428571,4.0,2.0
22.396602480689452,55.43977242258322,20.30397552274664,,,,,,,,,,,,,,,,,,12.735625,85.71428571428571,4.0,2.0
19.163770622826252,46.80583321902979,18.911607710949394,,,,,,,,,,,,,,,,,,11.56188988095238,57.14285714285714,3.0,1.0
19.163770622826252,46.80583321902979,18.911607710949394,,,,,,,,,,,,,,,,,,11.56188988095238,57.14285714285714,3.0,5.0
19.163770622826252,46.80583321902979,18.911607710949394,,,,,,,,,,,,,,,,,,11.56188988095238,57.14285714285714,3.0,5.0
19.163770622826252,46.80583321902979,18.911607710949394,,,,,,,,,,,,,,,,,,11.56188988095238,57.14285714285714,3.0,1.0
19.40810579805288,46.8217936956127,15.263551986926098,,,,0.900976902447929,1.4766342077711412,2.217923560219179,,1.4775617663702718,,,-1.5107952916780185,-1.1090396478507187,1.5785010712079484,-1.759687105810788,-1.5474736916919327,-1.165156380845765,-1.2186079751568382,12.446473214285716,100.0,5.0,4.0
19.40810579805288,46.8217936956127,15.263551986926098,,,,0.900976902447929,1.4766342077711412,2.217923560219179,,1.4775617663702718,,,-1.5107952916780185,-1.1090396478507187,1.5785010712079484,-1.759687105810788,-1.5474736916919327,-1.165156380845765,-1.2186079751568382,12.446473214285716,100.0,5.0,0.0
19.40810579805288,46.8217936956127,15.263551986926098,,,,0.900976902447929,1.4766342077711412,2.217923560219179,,1.4775617663702718,,,-1.5107952916780185,-1.1090396478507187,1.5785010712079484,-1.759687105810788,-1.5474736916919327,-1.165156380845765,-1.2186079751568382,12.446473214285716,100.0,5.0,4.0
23.54672671071194,59.50607975640076,18.99925618216865,,,,1.0038318726788322,1.6764535384106447,2.1963021501444477,,1.4549003535608882,,,-1.3056035127732306,-1.090053023931903,1.1371418143347305,-1.585211292519807,-1.373445070574098,-0.4882490645191712,-1.183554335181308,8.84,100.0,5.0,0.0
23.54672671071194,59.50607975640076,18.99925618216865,,,,1.0038318726788322,1.6764535384106447,2.1963021501444477,,1.4549003535608882,,,-1.3056035127732306,-1.090053023931903,1.1371418143347305,-1.585211292519807,-1.373445070574098,-0.4882490645191712,-1.183554335181308,8.84,100.0,5.0,9.0
23.54672671071194,59.50607975640076,18.99925618216865,,,,1.0038318726788322,1.6764535384106447,2.1963021501444477,,1.4549003535608882,,,-1.3056035127732306,-1.090053023931903,1.1371418143347305,-1.585211292519807,-1.373445070574098,-0.4882490645191712,-1.183554335181308,8.84,100.0,5.0,9.0
22.405105553615577,49.85797897629656,21.40914624264942,,,,1.1066868429097354,1.876272869050148,2.1746807400697175,,1.4322389407515062,,,-1.0279911060196942,-1.019531277947731,0.903378413461168,-1.1942065211959152,-1.247075739886874,-0.2180966519153223,-1.140695164389669,7.676681547619047,57.14285714285714,3.0,6.0
22.405105553615577,49.85797897629656,21.40914624264942,,,,1.1066868429097354,1.876272869050148,2.1746807400697175,,1.4322389407515062,,,-1.0279911060196942,-1.019531277947731,0.903378413461168,-1.1942065211959152,-1.247075739886874,-0.2180966519153223,-1.140695164389669,7.676681547619047,57.14285714285714,3.0,0.0
22.405105553615577,49.85797897629656,21.40914624264942,,,,1.1066868429097354,1.876272869050148,2.1746807400697175,,1.4322389407515062,,,-1.0279911060196942,-1.019531277947731,0.903378413461168,-1.1942065211959152,-1.247075739886874,-0.2180966519153223,-1.140695164389669,7.676681547619047,57.14285714285714,3.0,6.0
24.748256956685708,58.417801042699715,22.539096917296384,,,,1.0410928783430484,1.6366239649892589,1.8156837372349999,,1.2606067707555035,,,-0.4187382050699045,-1.0839824707061594,0.6068129048902311,-0.47125033073892636,-1.0936272669095297,-0.030363619427901622,-0.9268466679122005,4.944627976190476,28.57142857142857,2.0,0.0
24.748256956685708,58.417801042699715,22.539096917296384,,,,1.0410928783430484,1.6366239649892589,1.8156837372349999,,1.2606067707555035,,,-0.4187382050699045,-1.0839824707061594,0.6068129048902311,-0.47125033073892636,-1.0936272669095297,-0.030363619427901622,-0.9268466679122005,4.944627976190476,28.57142857142857,2.0,16.0
24.748256956685708,58.417801042699715,22.539096917296384,,,,1.0410928783430484,1.6366239649892589,1.8156837372349999,,1.2606067707555035,,,-0.4187382050699045,-1.0839824707061594,0.6068129048902311,-0.47125033073892636,-1.0936272669095297,-0.030363619427901622,-0.9268466679122005,4.944627976190476,28.57142857142857,2.0,16.0
27.06771681728661,66.47674364043971,20.951769027698237,,,,0.9754989137763614,1.3969750609283698,1.4566867344002816,,1.088974600759501,,,-0.46701862363573693,-1.0637042397180367,0.5492443061676371,-0.5253825702471538,-1.0445237555567797,0.0077935009963709685,-0.8267328622325392,5.463541666666667,57.14285714285714,3.0,16.0
27.06771681728661,66.47674364043971,20.951769027698237,,,,0.9754989137763614,1.3969750609283698,1.4566867344002816,,1.088974600759501,,,-0.46701862363573693,-1.0637042397180367,0.5492443061676371,-0.5253825702471538,-1.0445237555567797,0.0077935009963709685,-0.8267328622325392,5.463541666666667,57.14285714285714,3.0,16.0
27.06771681728661,66.47674364043971,20.951769027698237,,,,0.9754989137763614,1.3969750609283698,1.4566867344002816,,1.088974600759501,,,-0.46701862363573693,-1.0637042397180367,0.5492443061676371,-0.5253825702471538,-1.0445237555567797,0.0077935009963709685,-0.8267328622325392,5.463541666666667,57.14285714285714,3.0,0.0
28.512321828949755,70.29160178369393,22.166614662746355,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,9.081383928571428,71.42857142857143,4.0,0.0
28.512321828949755,70.29160178369393,22.166614662746355,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,9.081383928571428,71.42857142857143,4.0,22.0
28.512321828949755,70.29160178369393,22.166614662746355,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,9.081383928571428,71.42857142857143,4.0,22.0
32.52622298688419,76.59083965611163,25.05931812956574,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.2859375,42.857142857142854,2.0,24.0
32.52622298688419,76.59083965611163,25.05931812956574,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.2859375,42.857142857142854,2.0,0.0
32.52622298688419,76.59083965611163,25.05931812956574,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.2859375,42.857142857142854,2.0,24.0
29.194359162906988,74.55761025519254,23.114638801279455,0.0001900640529621,0.0,0.0,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.3651339285714283,100.0,5.0,44.0
29.194359162906988,74.55761025519254,23.114638801279455,0.0001900640529621,0.0,0.0,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.3651339285714283,100.0,5.0,0.0
29.194359162906988,74.55761025519254,23.114638801279455,0.0001900640529621,0.0,0.0,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.3651339285714283,100.0,5.0,44.0
24.99520112946378,56.21378409359285,14.953074540592615,0.0181404669169888,0.0001462346269558,0.0,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.2056696428571427,12.5,1.0,34.0
24.99520112946378,56.21378409359285,14.953074540592615,0.0181404669169888,0.0001462346269558,0.0,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.2056696428571427,12.5,1.0,0.0
24.99520112946378,56.21378409359285,14.953074540592615,0.0181404669169888,0.0001462346269558,0.0,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.2056696428571427,12.5,1.0,34.0
29.08714905694484,67.01280936939656,22.595308436141455,0.1442049558729926,0.0012026466799503,0.0,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.0903125000000005,37.5,2.0,1.0
29.08714905694484,67.01280936939656,22.595308436141455,0.1442049558729926,0.0012026466799503,0.0,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.0903125000000005,37.5,2.0,50.0
29.08714905694484,67.01280936939656,22.595308436141455,0.1442049558729926,0.0012026466799503,0.0,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.0903125000000005,37.5,2.0,1.0
29.08714905694484,67.01280936939656,22.595308436141455,0.1442049558729926,0.0012026466799503,0.0,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.0903125000000005,37.5,2.0,50.0
38.71492256648966,84.13415965830742,26.854745011846628,0.3555115340993163,0.0028202392341477,0.0,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,5.893318452380953,75.0,4.0,4.0
38.71492256648966,84.13415965830742,26.854745011846628,0.3555115340993163,0.0028202392341477,0.0,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,5.893318452380953,75.0,4.0,4.0
38.71492256648966,84.13415965830742,26.854745011846628,0.3555115340993163,0.0028202392341477,0.0,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,5.893318452380953,75.0,4.0,93.0
38.71492256648966,84.13415965830742,26.854745011846628,0.3555115340993163,0.0028202392341477,0.0,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,5.893318452380953,75.0,4.0,93.0
49.307489712723644,114.89035839074265,25.703134695551057,0.5224340597509344,0.0220797901871122,0.0,0.8843087798813194,0.9777358380373489,0.46107915435579194,,0.6919954279673756,-1.0996454089367713,,-1.0544303828533645,-1.0190146351200082,0.35211546811754374,-1.0009410049351364,-0.9102112097977868,-0.10973042991038834,-0.5033983953387682,7.240803571428572,75.0,4.0,125.0
49.307489712723644,114.89035839074265,25.703134695551057,0.5224340597509344,0.0220797901871122,0.0,0.8843087798813194,0.9777358380373489,0.46107915435579194,,0.6919954279673756,-1.0996454089367713,,-1.0544303828533645,-1.0190146351200082,0.35211546811754374,-1.0009410049351364,-0.9102112097977868,-0.10973042991038834,-0.5033983953387682,7.240803571428572,75.0,4.0,125.0
49.307489712723644,114.89035839074265,25.703134695551057,0.5224340597509344,0.0220797901871122,0.0,0.8843087798813194,0.9777358380373489,0.46107915435579194,,0.6919954279673756,-1.0996454089367713,,-1.0544303828533645,-1.0190146351200082,0.35211546811754374,-1.0009410049351364,-0.9102112097977868,-0.10973042991038834,-0.5033983953387682,7.240803571428572,75.0,4.0,2.0
49.307489712723644,114.89035839074265,25.703134695551057,0.5224340597509344,0.0220797901871122,0.0,0.8843087798813194,0.9777358380373489,0.46107915435579194,,0.6919954279673756,-1.0996454089367713,,-1.0544303828533645,-1.0190146351200082,0.35211546811754374,-1.0009410049351364,-0.9102112097977868,-0.10973042991038834,-0.5033983953387682,7.240803571428572,75.0,4.0,2.0
52.87113421282095,126.893510493666,31.43637549476373,0.6400443849373556,0.0982508267573301,0.0,0.8578027392391273,0.84716941007972,0.43539496680967193,,0.6922765704263142,-1.0212824127701843,,-1.0423602782119064,-0.9667045488130673,0.3643269890587002,-1.106968614550425,-0.9235702533275792,-0.09675700896613575,-0.49547227027933266,9.141622023809523,87.5,4.0,153.0
52.87113421282095,126.893510493666,31.43637549476373,0.6400443849373556,0.0982508267573301,0.0,0.8578027392391273,0.84716941007972,0.43539496680967193,,0.6922765704263142,-1.0212824127701843,,-1.0423602782119064,-0.9667045488130673,0.3643269890587002,-1.106968614550425,-0.9235702533275792,-0.09675700896613575,-0.49547227027933266,9.141622023809523,87.5,4.0,153.0
52.87113421282095,126.893510493666,31.43637549476373,0.6400443849373556,0.0982508267573301,0.0,0.8578027392391273,0.84716941007972,0.43539496680967193,,0.6922765704263142,-1.0212824127701843,,-1.0423602782119064,-0.9667045488130673,0.3643269890587002,-1.106968614550425,-0.9235702533275792,-0.09675700896613575,-0.49547227027933266,9.141622023809523,87.5,4.0,7.0
52.87113421282095,126.893510493666,31.43637549476373,0.6400443849373556,0.0982508267573301,0.0,0.8578027392391273,0.84716941007972,0.43539496680967193,,0.6922765704263142,-1.0212824127701843,,-1.0423602782119064,-0.9667045488130673,0.3643269890587002,-1.106968614550425,-0.9235702533275792,-0.09675700896613575,-0.49547227027933266,9.141622023809523,87.5,4.0,7.0
60.52680665862808,134.63850365441232,32.783141599907474,0.7601288197787155,0.2382936256429334,0.0,0.8312966985969352,0.7166029821220911,0.40971077926355115,,0.6925577128852547,-0.9429194166035978,,-0.8797012489960663,-0.9949907436308946,0.5701783420667622,-1.051046879521264,-0.9069617127229724,-0.32722601632874143,-0.46987056388752146,1.655669642857143,12.5,1.0,2.0
60.52680665862808,134.63850365441232,32.783141599907474,0.7601288197787155,0.2382936256429334,0.0,0.8312966985969352,0.7166029821220911,0.40971077926355115,,0.6925577128852547,-0.9429194166035978,,-0.8797012489960663,-0.9949907436308946,0.5701783420667622,-1.051046879521264,-0.9069617127229724,-0.32722601632874143,-0.46987056388752146,1.655669642857143,12.5,1.0,2.0
