geo_code,geo_name,taux_passages_bronchio_sau,taux_hospit_bronchio_sau,taux_actes_bronchio_sos,year,pop_lt1,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,gm_workplaces,score_mnp,tmean,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct
FR,France,1024.9819625,2491.8130396,455.01551189,2020,1431860.0,71.58395111952287,174.0263042196863,31.777933030463874,,,,,,,,,3.8730952380952384,8.063229166666668,87.5,4.0,485.0
FR,France,1024.9819625,2491.8130396,455.01551189,2020,1431860.0,71.58395111952287,174.0263042196863,31.777933030463874,,,,,,,,,3.8730952380952384,8.063229166666668,87.5,4.0,7990.0
FR,France,1024.9819625,2491.8130396,455.01551189,2020,1431860.0,71.58395111952287,174.0263042196863,31.777933030463874,,,,,,,,,3.8730952380952384,8.063229166666668,87.5,4.0,2.9
FR,France,890.41405156,2180.8832426,437.54410727,2020,1431860.0,62.18583182434036,152.3112065844426,30.557743583171536,,,,,,,,,5.634508928571429,9.393258928571427,75.0,4.0,3.0
FR,France,890.41405156,2180.8832426,437.54410727,2020,1431860.0,62.18583182434036,152.3112065844426,30.557743583171536,,,,,,,,,5.634508928571429,9.393258928571427,75.0,4.0,91.0
FR,France,890.41405156,2180.8832426,437.54410727,2020,1431860.0,62.18583182434036,152.3112065844426,30.557743583171536,,,,,,,,,5.634508928571429,9.393258928571427,75.0,4.0,8025.0
FR,France,890.41405156,2180.8832426,437.54410727,2020,1431860.0,62.18583182434036,152.3112065844426,30.557743583171536,,,,,,,,,5.634508928571429,9.393258928571427,75.0,4.0,365.0
FR,France,890.41405156,2180.8832426,437.54410727,2020,1431860.0,62.18583182434036,152.3112065844426,30.557743583171536,,,,,,,,,5.634508928571429,9.393258928571427,75.0,4.0,3.3
FR,France,825.34214691,2037.5586854,401.70419963,2020,1431860.0,57.64126010294302,142.3015298562709,28.054712027013817,,,,,,,,,4.222946428571428,8.491934523809524,62.5,3.0,10.0
FR,France,825.34214691,2037.5586854,401.70419963,2020,1431860.0,57.64126010294302,142.3015298562709,28.054712027013817,,,,,,,,,4.222946428571428,8.491934523809524,62.5,3.0,174.0
FR,France,825.34214691,2037.5586854,401.70419963,2020,1431860.0,57.64126010294302,142.3015298562709,28.054712027013817,,,,,,,,,4.222946428571428,8.491934523809524,62.5,3.0,338.0
FR,France,825.34214691,2037.5586854,401.70419963,2020,1431860.0,57.64126010294302,142.3015298562709,28.054712027013817,,,,,,,,,4.222946428571428,8.491934523809524,62.5,3.0,7157.0
FR,France,825.34214691,2037.5586854,401.70419963,2020,1431860.0,57.64126010294302,142.3015298562709,28.054712027013817,,,,,,,,,4.222946428571428,8.491934523809524,62.5,3.0,5.7
FR,France,742.0274825,1883.0727396,387.90373654,2020,1431860.0,51.82262808514799,131.51235034151384,27.09089830989063,,,,,,,,,4.536845238095238,8.376532738095237,87.5,4.0,6.0
FR,France,742.0274825,1883.0727396,387.90373654,2020,1431860.0,51.82262808514799,131.51235034151384,27.09089830989063,,,,,,,,,4.536845238095238,8.376532738095237,87.5,4.0,132.0
FR,France,742.0274825,1883.0727396,387.90373654,2020,1431860.0,51.82262808514799,131.51235034151384,27.09089830989063,,,,,,,,,4.536845238095238,8.376532738095237,87.5,4.0,264.0
FR,France,742.0274825,1883.0727396,387.90373654,2020,1431860.0,51.82262808514799,131.51235034151384,27.09089830989063,,,,,,,,,4.536845238095238,8.376532738095237,87.5,4.0,8378.0
FR,France,742.0274825,1883.0727396,387.90373654,2020,1431860.0,51.82262808514799,131.51235034151384,27.09089830989063,,,,,,,,,4.536845238095238,8.376532738095237,87.5,4.0,4.5
FR,France,704.7122324,1636.4323507,371.07681637,2020,1431860.0,49.216559747461346,114.28717547106561,25.915719160392776,,,,,,,,,4.03672619047619,7.437202380952381,62.5,3.0,0.0
FR,France,704.7122324,1636.4323507,371.07681637,2020,1431860.0,49.216559747461346,114.28717547106561,25.915719160392776,,,,,,,,,4.03672619047619,7.437202380952381,62.5,3.0,77.0
FR,France,704.7122324,1636.4323507,371.07681637,2020,1431860.0,49.216559747461346,114.28717547106561,25.915719160392776,,,,,,,,,4.03672619047619,7.437202380952381,62.5,3.0,220.0
FR,France,704.7122324,1636.4323507,371.07681637,2020,1431860.0,49.216559747461346,114.28717547106561,25.915719160392776,,,,,,,,,4.03672619047619,7.437202380952381,62.5,3.0,9957.0
FR,France,704.7122324,1636.4323507,371.07681637,2020,1431860.0,49.216559747461346,114.28717547106561,25.915719160392776,,,,,,,,,4.03672619047619,7.437202380952381,62.5,3.0,0.0
FR,France,708.73342478,1568.3104285,356.29885475,2020,1431860.0,49.49739672733367,109.52959287220817,24.88363769851801,,,,,,,,,5.844925595238095,9.94375,62.5,3.0,0.0
FR,France,708.73342478,1568.3104285,356.29885475,2020,1431860.0,49.49739672733367,109.52959287220817,24.88363769851801,,,,,,,,,5.844925595238095,9.94375,62.5,3.0,25.0
FR,France,708.73342478,1568.3104285,356.29885475,2020,1431860.0,49.49739672733367,109.52959287220817,24.88363769851801,,,,,,,,,5.844925595238095,9.94375,62.5,3.0,10043.0
FR,France,708.73342478,1568.3104285,356.29885475,2020,1431860.0,49.49739672733367,109.52959287220817,24.88363769851801,,,,,,,,,5.844925595238095,9.94375,62.5,3.0,180.0
FR,France,708.73342478,1568.3104285,356.29885475,2020,1431860.0,49.49739672733367,109.52959287220817,24.88363769851801,,,,,,,,,5.844925595238095,9.94375,62.5,3.0,0.0
FR,France,821.48337596,1481.4814815,399.90962494,2020,1431860.0,57.37176651069238,103.46552606400067,27.929380312321037,,,,,,,,,5.977514880952381,11.085595238095236,75.0,4.0,0.0
FR,France,821.48337596,1481.4814815,399.90962494,2020,1431860.0,57.37176651069238,103.46552606400067,27.929380312321037,,,,,,,,,5.977514880952381,11.085595238095236,75.0,4.0,104.0
FR,France,821.48337596,1481.4814815,399.90962494,2020,1431860.0,57.37176651069238,103.46552606400067,27.929380312321037,,,,,,,,,5.977514880952381,11.085595238095236,75.0,4.0,77.0
FR,France,821.48337596,1481.4814815,399.90962494,2020,1431860.0,57.37176651069238,103.46552606400067,27.929380312321037,,,,,,,,,5.977514880952381,11.085595238095236,75.0,4.0,15593.0
FR,France,821.48337596,1481.4814815,399.90962494,2020,1431860.0,57.37176651069238,103.46552606400067,27.929380312321037,,,,,,,,,5.977514880952381,11.085595238095236,75.0,4.0,0.0
FR,France,630.36401302,1185.6033874,250.48923679,2020,1431860.0,44.024137347226684,82.80162777087145,17.493975443828308,,,,,,,,,2.102574404761905,7.6352232142857135,12.5,1.0,60.0
FR,France,630.36401302,1185.6033874,250.48923679,2020,1431860.0,44.024137347226684,82.80162777087145,17.493975443828308,,,,,,,,,2.102574404761905,7.6352232142857135,12.5,1.0,0.0
FR,France,630.36401302,1185.6033874,250.48923679,2020,1431860.0,44.024137347226684,82.80162777087145,17.493975443828308,,,,,,,,,2.102574404761905,7.6352232142857135,12.5,1.0,37.0
FR,France,630.36401302,1185.6033874,250.48923679,2020,1431860.0,44.024137347226684,82.80162777087145,17.493975443828308,,,,,,,,,2.102574404761905,7.6352232142857135,12.5,1.0,8106.0
FR,France,630.36401302,1185.6033874,250.48923679,2020,1431860.0,44.024137347226684,82.80162777087145,17.493975443828308,,,,,,,,,2.102574404761905,7.6352232142857135,12.5,1.0,0.0
FR,France,329.5202322,612.06896552,200.73956683,2020,1431860.0,23.013439316692974,42.746425315324124,14.019496796474515,,,,,,,,,2.0661011904761906,8.364985119047619,12.5,1.0,0.0
FR,France,329.5202322,612.06896552,200.73956683,2020,1431860.0,23.013439316692974,42.746425315324124,14.019496796474515,,,,,,,,,2.0661011904761906,8.364985119047619,12.5,1.0,34.0
FR,France,329.5202322,612.06896552,200.73956683,2020,1431860.0,23.013439316692974,42.746425315324124,14.019496796474515,,,,,,,,,2.0661011904761906,8.364985119047619,12.5,1.0,32.0
FR,France,329.5202322,612.06896552,200.73956683,2020,1431860.0,23.013439316692974,42.746425315324124,14.019496796474515,,,,,,,,,2.0661011904761906,8.364985119047619,12.5,1.0,2829.0
FR,France,329.5202322,612.06896552,200.73956683,2020,1431860.0,23.013439316692974,42.746425315324124,14.019496796474515,,,,,,,,,2.0661011904761906,8.364985119047619,12.5,1.0,0.0
FR,France,160.11885111,353.66931919,72.99270073,2020,1431860.0,11.182577284790414,24.699992959507217,5.097754021342868,,,,,,,,,7.388482142857143,14.726145833333334,62.5,3.0,0.0
FR,France,160.11885111,353.66931919,72.99270073,2020,1431860.0,11.182577284790414,24.699992959507217,5.097754021342868,,,,,,,,,7.388482142857143,14.726145833333334,62.5,3.0,15.0
FR,France,160.11885111,353.66931919,72.99270073,2020,1431860.0,11.182577284790414,24.699992959507217,5.097754021342868,,,,,,,,,7.388482142857143,14.726145833333334,62.5,3.0,11.0
FR,France,160.11885111,353.66931919,72.99270073,2020,1431860.0,11.182577284790414,24.699992959507217,5.097754021342868,,,,,,,,,7.388482142857143,14.726145833333334,62.5,3.0,4296.0
FR,France,160.11885111,353.66931919,72.99270073,2020,1431860.0,11.182577284790414,24.699992959507217,5.097754021342868,,,,,,,,,7.388482142857143,14.726145833333334,62.5,3.0,0.0
FR,France,103.6695738,155.39305302,68.565400844,2020,1431860.0,7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,8.191220238095239,14.06001488095238,87.5,4.0,0.0
FR,France,103.6695738,155.39305302,68.565400844,2020,1431860.0,7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,8.191220238095239,14.06001488095238,87.5,4.0,13.0
FR,France,103.6695738,155.39305302,68.565400844,2020,1431860.0,7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,8.191220238095239,14.06001488095238,87.5,4.0,8.0
FR,France,103.6695738,155.39305302,68.565400844,2020,1431860.0,7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,8.191220238095239,14.06001488095238,87.5,4.0,4501.0
FR,France,103.6695738,155.39305302,68.565400844,2020,1431860.0,7.240203218191723,10.85253118461302,4.788554805916779,,,,,,,,,8.191220238095239,14.06001488095238,87.5,4.0,0.0
FR,France,85.850068987,175.74692443,59.77286312,2020,1431860.0,5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,9.989821428571428,15.21014880952381,100.0,5.0,13.0
FR,France,85.850068987,175.74692443,59.77286312,2020,1431860.0,5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,9.989821428571428,15.21014880952381,100.0,5.0,0.0
FR,France,85.850068987,175.74692443,59.77286312,2020,1431860.0,5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,9.989821428571428,15.21014880952381,100.0,5.0,12.0
FR,France,85.850068987,175.74692443,59.77286312,2020,1431860.0,5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,9.989821428571428,15.21014880952381,100.0,5.0,1605.0
FR,France,85.850068987,175.74692443,59.77286312,2020,1431860.0,5.995702721425279,12.274029893285656,4.174490740714874,,,,,,,,,9.989821428571428,15.21014880952381,100.0,5.0,0.0
FR,France,71.407752842,138.64818024,42.633822833,2020,1431860.0,4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,9.845877976190476,13.906205357142856,87.5,4.0,0.0
FR,France,71.407752842,138.64818024,42.633822833,2020,1431860.0,4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,9.845877976190476,13.906205357142856,87.5,4.0,12.0
FR,France,71.407752842,138.64818024,42.633822833,2020,1431860.0,4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,9.845877976190476,13.906205357142856,87.5,4.0,4.0
FR,France,71.407752842,138.64818024,42.633822833,2020,1431860.0,4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,9.845877976190476,13.906205357142856,87.5,4.0,845.0
FR,France,71.407752842,138.64818024,42.633822833,2020,1431860.0,4.987062481108488,9.68308216166385,2.9775133625494115,,,,,,,,,9.845877976190476,13.906205357142856,87.5,4.0,0.0
FR,France,54.666146037,96.852300242,56.232427366,2020,1431860.0,3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,11.184627976190477,16.66919642857143,100.0,5.0,0.0
FR,France,54.666146037,96.852300242,56.232427366,2020,1431860.0,3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,11.184627976190477,16.66919642857143,100.0,5.0,1.0
FR,France,54.666146037,96.852300242,56.232427366,2020,1431860.0,3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,11.184627976190477,16.66919642857143,100.0,5.0,2.0
FR,France,54.666146037,96.852300242,56.232427366,2020,1431860.0,3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,11.184627976190477,16.66919642857143,100.0,5.0,299.0
FR,France,54.666146037,96.852300242,56.232427366,2020,1431860.0,3.817841551338818,6.764090081572221,3.9272294334641655,,,,,,,,,11.184627976190477,16.66919642857143,100.0,5.0,0.0
FR,France,63.265580832,164.5021645,45.897877223,2020,1431860.0,4.41841945665079,11.488704517201402,3.2054724081264934,,,,,,,,,7.719880952380952,12.353541666666668,25.0,1.0,
FR,France,45.227326827,105.50113037,28.08988764,2020,1431860.0,3.158641684731747,7.3681177189110665,1.9617761261575852,,,,,,,,,10.888913690476192,17.383303571428574,62.5,3.0,
FR,France,50.279968004,113.20754717,24.119633382,2020,1431860.0,3.511514254466219,7.906327934993645,1.6844966255080804,,,,,,,,,10.937604166666668,17.778422619047618,12.5,1.0,
FR,France,35.211267606,83.396512509,17.47487986,2020,1431860.0,2.4591278201779505,5.824348226013717,1.2204321553783193,,,,,,,,,12.022767857142858,16.958482142857143,37.5,2.0,
FR,France,37.925264919,90.909090909,20.33553635,2020,1431860.0,2.648671302990516,6.349020917477966,1.420218202198539,,,,,,,,,11.099761904761904,15.691666666666668,25.0,1.0,
FR,France,31.746031746,97.597597598,39.820806371,2020,1431860.0,2.217118415627226,6.816141075105108,2.7810544586062886,,,,,,,,,12.139464285714284,17.16386904761905,12.5,1.0,
FR,France,55.04587156,141.98782961,36.749693753,2020,1431860.0,3.8443612895115447,9.916320702442977,2.566570317838336,,,,,,,,,15.631056547619048,21.630892857142857,62.5,3.0,
FR,France,97.061442565,245.31956101,85.106382979,2020,1431860.0,6.778696420390261,17.132929267526155,5.9437642631961225,,,,,,,,,14.6715625,19.555625,50.0,2.0,
FR,France,178.02764113,447.76119403,85.47008547,2020,1431860.0,12.433313391672371,31.271297056276453,5.969164965150224,,,,,,,,,13.363482142857142,19.755059523809525,14.285714285714285,1.0,
FR,France,164.47117947,401.19760479,122.90238714,2020,1431860.0,11.486540546561816,28.01933183341947,8.583408094366767,,,,,,,,,14.184032738095238,19.87058035714286,14.285714285714285,1.0,
FR,France,149.18190568,337.55274262,139.41330235,2020,1431860.0,10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,15.56328869047619,21.78827380952381,28.57142857142857,2.0,1.0
FR,France,149.18190568,337.55274262,139.41330235,2020,1431860.0,10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,15.56328869047619,21.78827380952381,28.57142857142857,2.0,814.0
FR,France,149.18190568,337.55274262,139.41330235,2020,1431860.0,10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,15.56328869047619,21.78827380952381,28.57142857142857,2.0,0.0
FR,France,149.18190568,337.55274262,139.41330235,2020,1431860.0,10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,15.56328869047619,21.78827380952381,28.57142857142857,2.0,0.0
FR,France,149.18190568,337.55274262,139.41330235,2020,1431860.0,10.418749436397412,23.57442366013437,9.736517700752866,,,,,,,,,15.56328869047619,21.78827380952381,28.57142857142857,2.0,1.0
FR,France,131.20824278,351.81872391,108.39269124,2020,1431860.0,9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,16.768839285714286,23.489017857142855,57.14285714285714,3.0,1.0
FR,France,131.20824278,351.81872391,108.39269124,2020,1431860.0,9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,16.768839285714286,23.489017857142855,57.14285714285714,3.0,755.0
FR,France,131.20824278,351.81872391,108.39269124,2020,1431860.0,9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,16.768839285714286,23.489017857142855,57.14285714285714,3.0,0.0
FR,France,131.20824278,351.81872391,108.39269124,2020,1431860.0,9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,16.768839285714286,23.489017857142855,57.14285714285714,3.0,0.0
FR,France,131.20824278,351.81872391,108.39269124,2020,1431860.0,9.163482657522385,24.570748809939523,7.570062103836968,,,,,,,,,16.768839285714286,23.489017857142855,57.14285714285714,3.0,1.0
FR,France,107.32579885,317.56318859,81.688223281,2020,1431860.0,7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,15.213645833333333,22.9446875,28.57142857142857,2.0,672.0
FR,France,107.32579885,317.56318859,81.688223281,2020,1431860.0,7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,15.213645833333333,22.9446875,28.57142857142857,2.0,1.0
FR,France,107.32579885,317.56318859,81.688223281,2020,1431860.0,7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,15.213645833333333,22.9446875,28.57142857142857,2.0,3.0
FR,France,107.32579885,317.56318859,81.688223281,2020,1431860.0,7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,15.213645833333333,22.9446875,28.57142857142857,2.0,0.0
FR,France,107.32579885,317.56318859,81.688223281,2020,1431860.0,7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,15.213645833333333,22.9446875,28.57142857142857,2.0,1.0
FR,France,107.32579885,317.56318859,81.688223281,2020,1431860.0,7.495551160728003,22.178368596790186,5.70504262155518,,,,,,,,,15.213645833333333,22.9446875,28.57142857142857,2.0,0.0
FR,France,102.91595197,268.62026862,105.36713862,2020,1431860.0,7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,18.26796130952381,24.038318452380953,100.0,5.0,0.0
FR,France,102.91595197,268.62026862,105.36713862,2020,1431860.0,7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,18.26796130952381,24.038318452380953,100.0,5.0,707.0
FR,France,102.91595197,268.62026862,105.36713862,2020,1431860.0,7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,18.26796130952381,24.038318452380953,100.0,5.0,2.0
FR,France,102.91595197,268.62026862,105.36713862,2020,1431860.0,7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,18.26796130952381,24.038318452380953,100.0,5.0,0.0
FR,France,102.91595197,268.62026862,105.36713862,2020,1431860.0,7.187570849803751,18.76023274761499,7.358759838252343,,,,,,,,,18.26796130952381,24.038318452380953,100.0,5.0,0.0
FR,France,127.78002426,383.90092879,120.69577565,2020,1431860.0,8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,16.951041666666665,22.33294642857143,85.71428571428571,4.0,1.0
FR,France,127.78002426,383.90092879,120.69577565,2020,1431860.0,8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,16.951041666666665,22.33294642857143,85.71428571428571,4.0,806.0
FR,France,127.78002426,383.90092879,120.69577565,2020,1431860.0,8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,16.951041666666665,22.33294642857143,85.71428571428571,4.0,5.0
FR,France,127.78002426,383.90092879,120.69577565,2020,1431860.0,8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,16.951041666666665,22.33294642857143,85.71428571428571,4.0,0.0
FR,France,127.78002426,383.90092879,120.69577565,2020,1431860.0,8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,16.951041666666665,22.33294642857143,85.71428571428571,4.0,1.0
FR,France,127.78002426,383.90092879,120.69577565,2020,1431860.0,8.924058515497325,26.81134529842303,8.429300046792285,,,,,,,,,16.951041666666665,22.33294642857143,85.71428571428571,4.0,0.0
FR,France,170.1754386,501.28534704,144.06184118,2020,1431860.0,11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,13.891741071428571,19.05607142857143,57.14285714285714,3.0,0.0
FR,France,170.1754386,501.28534704,144.06184118,2020,1431860.0,11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,13.891741071428571,19.05607142857143,57.14285714285714,3.0,726.0
FR,France,170.1754386,501.28534704,144.06184118,2020,1431860.0,11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,13.891741071428571,19.05607142857143,57.14285714285714,3.0,0.0
FR,France,170.1754386,501.28534704,144.06184118,2020,1431860.0,11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,13.891741071428571,19.05607142857143,57.14285714285714,3.0,3.0
FR,France,170.1754386,501.28534704,144.06184118,2020,1431860.0,11.884921612448144,35.00938269383878,10.061168073694354,,,,,,,,,13.891741071428571,19.05607142857143,57.14285714285714,3.0,0.0
FR,France,230.35343035,710.65989848,192.14932748,2020,1431860.0,16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,11.946741071428573,17.942395833333332,28.57142857142857,2.0,1.0
FR,France,230.35343035,710.65989848,192.14932748,2020,1431860.0,16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,11.946741071428573,17.942395833333332,28.57142857142857,2.0,843.0
FR,France,230.35343035,710.65989848,192.14932748,2020,1431860.0,16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,11.946741071428573,17.942395833333332,28.57142857142857,2.0,3.0
FR,France,230.35343035,710.65989848,192.14932748,2020,1431860.0,16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,11.946741071428573,17.942395833333332,28.57142857142857,2.0,0.0
FR,France,230.35343035,710.65989848,192.14932748,2020,1431860.0,16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,11.946741071428573,17.942395833333332,28.57142857142857,2.0,1.0
FR,France,230.35343035,710.65989848,192.14932748,2020,1431860.0,16.087706224770578,49.6319401673348,13.4195610939617,,,,,,,,,11.946741071428573,17.942395833333332,28.57142857142857,2.0,0.0
FR,France,538.06249246,1435.3244521,298.00142755,2020,1431860.0,37.57787021496515,100.24195466735574,20.8121902665065,,,,,,,,,12.441800595238094,19.435401785714287,42.857142857142854,2.0,1249.0
