geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
FR,FR,France,2020-11-16,residential,13.043956043956046,2020,47
FR,FR,France,2020-11-16,retail and recreation,-52.72527472527473,2020,47
FR,FR,France,2020-11-16,transit stations,-43.87912087912088,2020,47
FR,FR,France,2020-11-16,workplaces,-27.384615384615383,2020,47
FR,FR,France,2020-11-23,grocery and pharmacy,-8.395604395604396,2020,48
FR,FR,France,2020-11-23,parks,-15.10989010989011,2020,48
FR,FR,France,2020-11-23,residential,11.571428571428571,2020,48
FR,FR,France,2020-11-23,retail and recreation,-43.12087912087912,2020,48
FR,FR,France,2020-11-23,transit stations,-40.032967032967036,2020,48
FR,FR,France,2020-11-23,workplaces,-23.494505494505496,2020,48
FR,FR,France,2020-11-30,grocery and pharmacy,3.2527472527472527,2020,49
FR,FR,France,2020-11-30,parks,-20.593406593406595,2020,49
FR,FR,France,2020-11-30,residential,9.703296703296703,2020,49
FR,FR,France,2020-11-30,retail and recreation,-25.362637362637365,2020,49
FR,FR,France,2020-11-30,transit stations,-35.362637362637365,2020,49
FR,FR,France,2020-11-30,workplaces,-20.791208791208792,2020,49
FR,FR,France,2020-12-07,grocery and pharmacy,2.3296703296703294,2020,50
FR,FR,France,2020-12-07,parks,-18.86813186813187,2020,50
FR,FR,France,2020-12-07,residential,9.340659340659341,2020,50
FR,FR,France,2020-12-07,retail and recreation,-26.692307692307693,2020,50
FR,FR,France,2020-12-07,transit stations,-33.86813186813187,2020,50
FR,FR,France,2020-12-07,workplaces,-20.24175824175824,2020,50
FR,FR,France,2020-12-14,grocery and pharmacy,10.175824175824175,2020,51
FR,FR,France,2020-12-14,parks,-5.384615384615385,2020,51
FR,FR,France,2020-12-14,residential,7.549450549450549,2020,51
FR,FR,France,2020-12-14,retail and recreation,-22.91208791208791,2020,51
FR,FR,France,2020-12-14,transit stations,-19.076923076923077,2020,51
FR,FR,France,2020-12-14,workplaces,-19.362637362637365,2020,51
FR,FR,France,2020-12-21,grocery and pharmacy,1.3956043956043955,2020,52
FR,FR,France,2020-12-21,parks,-2.274725274725274,2020,52
FR,FR,France,2020-12-21,residential,10.956043956043954,2020,52
FR,FR,France,2020-12-21,retail and recreation,-32.68131868131868,2020,52
FR,FR,France,2020-12-21,transit stations,-28.516483516483518,2020,52
FR,FR,France,2020-12-21,workplaces,-47.42857142857143,2020,52
FR,FR,France,2020-12-28,grocery and pharmacy,-2.5054945054945055,2020,53
FR,FR,France,2020-12-28,parks,4.538461538461539,2020,53
FR,FR,France,2020-12-28,residential,14.175824175824175,2020,53
FR,FR,France,2020-12-28,retail and recreation,-38.57142857142857,2020,53
FR,FR,France,2020-12-28,transit stations,-31.802197802197803,2020,53
FR,FR,France,2020-12-28,workplaces,-53.1978021978022,2020,53
FR,FR,France,2021-01-04,grocery and pharmacy,-2.868131868131868,2021,1
FR,FR,France,2021-01-04,parks,-15.725274725274724,2021,1
FR,FR,France,2021-01-04,residential,9.285714285714285,2021,1
FR,FR,France,2021-01-04,retail and recreation,-36.73626373626374,2021,1
FR,FR,France,2021-01-04,transit stations,-30.362637362637365,2021,1
FR,FR,France,2021-01-04,workplaces,-20.989010989010985,2021,1
FR,FR,France,2021-01-11,grocery and pharmacy,-10.318681318681318,2021,2
FR,FR,France,2021-01-11,parks,-17.9010989010989,2021,2
FR,FR,France,2021-01-11,residential,8.395604395604396,2021,2
FR,FR,France,2021-01-11,retail and recreation,-41.13186813186813,2021,2
FR,FR,France,2021-01-11,transit stations,-32.20879120879121,2021,2
FR,FR,France,2021-01-11,workplaces,-22.472527472527474,2021,2
FR,FR,France,2021-01-18,grocery and pharmacy,-11.417582417582416,2021,3
FR,FR,France,2021-01-18,parks,-19.23076923076923,2021,3
FR,FR,France,2021-01-18,residential,8.472527472527473,2021,3
FR,FR,France,2021-01-18,retail and recreation,-40.27472527472527,2021,3
FR,FR,France,2021-01-18,transit stations,-31.923076923076923,2021,3
