geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
REG,11,Île-de-France,2020-05-04,residential,29.857142857142858,2020,19
REG,11,Île-de-France,2020-05-04,retail and recreation,-78.42857142857143,2020,19
REG,11,Île-de-France,2020-05-04,transit stations,-74.0,2020,19
REG,11,Île-de-France,2020-05-04,workplaces,-66.28571428571429,2020,19
REG,11,Île-de-France,2020-05-11,grocery and pharmacy,-9.428571428571429,2020,20
REG,11,Île-de-France,2020-05-11,parks,-46.142857142857146,2020,20
REG,11,Île-de-France,2020-05-11,residential,20.142857142857142,2020,20
REG,11,Île-de-France,2020-05-11,retail and recreation,-58.42857142857143,2020,20
REG,11,Île-de-France,2020-05-11,transit stations,-54.142857142857146,2020,20
REG,11,Île-de-France,2020-05-11,workplaces,-50.714285714285715,2020,20
REG,11,Île-de-France,2020-05-18,grocery and pharmacy,-8.714285714285714,2020,21
REG,11,Île-de-France,2020-05-18,parks,-29.428571428571427,2020,21
REG,11,Île-de-France,2020-05-18,residential,19.428571428571427,2020,21
REG,11,Île-de-France,2020-05-18,retail and recreation,-53.42857142857143,2020,21
REG,11,Île-de-France,2020-05-18,transit stations,-52.57142857142857,2020,21
REG,11,Île-de-France,2020-05-18,workplaces,-51.714285714285715,2020,21
REG,11,Île-de-France,2020-05-25,grocery and pharmacy,-3.4285714285714284,2020,22
REG,11,Île-de-France,2020-05-25,parks,-15.857142857142858,2020,22
REG,11,Île-de-France,2020-05-25,residential,16.142857142857142,2020,22
REG,11,Île-de-France,2020-05-25,retail and recreation,-47.714285714285715,2020,22
REG,11,Île-de-France,2020-05-25,transit stations,-45.285714285714285,2020,22
REG,11,Île-de-France,2020-05-25,workplaces,-39.42857142857143,2020,22
REG,11,Île-de-France,2020-06-01,grocery and pharmacy,-5.428571428571429,2020,23
REG,11,Île-de-France,2020-06-01,parks,-22.571428571428573,2020,23
REG,11,Île-de-France,2020-06-01,residential,14.428571428571429,2020,23
REG,11,Île-de-France,2020-06-01,retail and recreation,-41.285714285714285,2020,23
REG,11,Île-de-France,2020-06-01,transit stations,-41.285714285714285,2020,23
REG,11,Île-de-France,2020-06-01,workplaces,-38.42857142857143,2020,23
REG,11,Île-de-France,2020-06-08,grocery and pharmacy,-6.571428571428571,2020,24
REG,11,Île-de-France,2020-06-08,parks,-18.857142857142858,2020,24
REG,11,Île-de-France,2020-06-08,residential,12.0,2020,24
REG,11,Île-de-France,2020-06-08,retail and recreation,-37.857142857142854,2020,24
REG,11,Île-de-France,2020-06-08,transit stations,-36.857142857142854,2020,24
REG,11,Île-de-France,2020-06-08,workplaces,-31.857142857142858,2020,24
REG,11,Île-de-France,2020-06-15,grocery and pharmacy,-6.714285714285714,2020,25
REG,11,Île-de-France,2020-06-15,parks,-0.5714285714285714,2020,25
REG,11,Île-de-France,2020-06-15,residential,9.714285714285714,2020,25
REG,11,Île-de-France,2020-06-15,retail and recreation,-30.428571428571427,2020,25
REG,11,Île-de-France,2020-06-15,transit stations,-32.57142857142857,2020,25
REG,11,Île-de-France,2020-06-15,workplaces,-29.285714285714285,2020,25
REG,11,Île-de-France,2020-06-22,grocery and pharmacy,-4.285714285714286,2020,26
REG,11,Île-de-France,2020-06-22,parks,15.857142857142858,2020,26
REG,11,Île-de-France,2020-06-22,residential,7.571428571428571,2020,26
REG,11,Île-de-France,2020-06-22,retail and recreation,-27.142857142857142,2020,26
REG,11,Île-de-France,2020-06-22,transit stations,-28.571428571428573,2020,26
REG,11,Île-de-France,2020-06-22,workplaces,-28.0,2020,26
REG,11,Île-de-France,2020-06-29,grocery and pharmacy,-4.571428571428571,2020,27
REG,11,Île-de-France,2020-06-29,parks,6.714285714285714,2020,27
REG,11,Île-de-France,2020-06-29,residential,6.428571428571429,2020,27
REG,11,Île-de-France,2020-06-29,retail and recreation,-23.142857142857142,2020,27
REG,11,Île-de-France,2020-06-29,transit stations,-25.285714285714285,2020,27
REG,11,Île-de-France,2020-06-29,workplaces,-26.571428571428573,2020,27
REG,11,Île-de-France,2020-07-06,grocery and pharmacy,-8.142857142857142,2020,28
REG,11,Île-de-France,2020-07-06,parks,19.285714285714285,2020,28
REG,11,Île-de-France,2020-07-06,residential,4.285714285714286,2020,28
REG,11,Île-de-France,2020-07-06,retail and recreation,-24.571428571428573,2020,28
REG,11,Île-de-France,2020-07-06,transit stations,-24.571428571428573,2020,28
REG,11,Île-de-France,2020-07-06,workplaces,-28.571428571428573,2020,28
REG,11,Île-de-France,2020-07-13,grocery and pharmacy,-14.285714285714286,2020,29
REG,11,Île-de-France,2020-07-13,parks,15.0,2020,29
REG,11,Île-de-France,2020-07-13,residential,6.0,2020,29
REG,11,Île-de-France,2020-07-13,retail and recreation,-27.714285714285715,2020,29
REG,11,Île-de-France,2020-07-13,transit stations,-30.285714285714285,2020,29
REG,11,Île-de-France,2020-07-13,workplaces,-36.285714285714285,2020,29
REG,11,Île-de-France,2020-07-20,grocery and pharmacy,-13.285714285714286,2020,30
REG,11,Île-de-France,2020-07-20,parks,11.428571428571429,2020,30
REG,11,Île-de-France,2020-07-20,residential,4.428571428571429,2020,30
REG,11,Île-de-France,2020-07-20,retail and recreation,-27.428571428571427,2020,30
REG,11,Île-de-France,2020-07-20,transit stations,-27.571428571428573,2020,30
REG,11,Île-de-France,2020-07-20,workplaces,-29.714285714285715,2020,30
REG,11,Île-de-France,2020-07-27,grocery and pharmacy,-14.285714285714286,2020,31
REG,11,Île-de-France,2020-07-27,parks,6.285714285714286,2020,31
REG,11,Île-de-France,2020-07-27,residential,4.428571428571429,2020,31
REG,11,Île-de-France,2020-07-27,retail and recreation,-30.285714285714285,2020,31
REG,11,Île-de-France,2020-07-27,transit stations,-29.285714285714285,2020,31
REG,11,Île-de-France,2020-07-27,workplaces,-34.285714285714285,2020,31
REG,11,Île-de-France,2020-08-03,grocery and pharmacy,-19.714285714285715,2020,32
REG,11,Île-de-France,2020-08-03,parks,-3.7142857142857144,2020,32
REG,11,Île-de-France,2020-08-03,residential,5.428571428571429,2020,32
REG,11,Île-de-France,2020-08-03,retail and recreation,-35.142857142857146,2020,32
REG,11,Île-de-France,2020-08-03,transit stations,-35.0,2020,32
REG,11,Île-de-France,2020-08-03,workplaces,-41.57142857142857,2020,32
REG,11,Île-de-France,2020-08-10,grocery and pharmacy,-26.0,2020,33
REG,11,Île-de-France,2020-08-10,parks,-16.142857142857142,2020,33
REG,11,Île-de-France,2020-08-10,residential,6.714285714285714,2020,33
REG,11,Île-de-France,2020-08-10,retail and recreation,-41.57142857142857,2020,33
REG,11,Île-de-France,2020-08-10,transit stations,-39.142857142857146,2020,33
REG,11,Île-de-France,2020-08-10,workplaces,-47.0,2020,33
REG,11,Île-de-France,2020-08-17,grocery and pharmacy,-22.142857142857142,2020,34
REG,11,Île-de-France,2020-08-17,parks,-11.0,2020,34
REG,11,Île-de-France,2020-08-17,residential,6.428571428571429,2020,34
REG,11,Île-de-France,2020-08-17,retail and recreation,-38.285714285714285,2020,34
REG,11,Île-de-France,2020-08-17,transit stations,-37.0,2020,34
REG,11,Île-de-France,2020-08-17,workplaces,-42.714285714285715,2020,34
REG,11,Île-de-France,2020-08-24,grocery and pharmacy,-14.714285714285714,2020,35
REG,11,Île-de-France,2020-08-24,parks,-11.714285714285714,2020,35
REG,11,Île-de-France,2020-08-24,residential,6.285714285714286,2020,35
