geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2018-10-01,9.546741071428572,20.094449404761907,14.820744047619046,2018,40
FR,FR,France,2018-10-08,12.21186011904762,22.930252976190477,17.571116071428573,2018,41
FR,FR,France,2018-10-15,10.070104166666667,20.796592261904763,15.433422619047619,2018,42
FR,FR,France,2018-10-22,6.405818452380952,14.869895833333333,10.637857142857143,2018,43
FR,FR,France,2018-10-29,4.421294642857143,12.185714285714285,8.30376488095238,2018,44
FR,FR,France,2018-11-05,8.187961309523809,15.399880952380952,11.793943452380953,2018,45
FR,FR,France,2018-11-12,6.782872023809524,13.538303571428571,10.16047619047619,2018,46
FR,FR,France,2018-11-19,2.0682886904761904,8.912410714285715,5.4903571428571425,2018,47
FR,FR,France,2018-11-26,5.648794642857143,11.625729166666666,8.637261904761905,2018,48
FR,FR,France,2018-12-03,7.98108630952381,13.301666666666668,10.641488095238095,2018,49
FR,FR,France,2018-12-10,1.1013541666666666,7.072321428571429,4.0868005952380955,2018,50
FR,FR,France,2018-12-17,5.766130952380952,11.703928571428571,8.735000000000001,2018,51
FR,FR,France,2018-12-24,1.7766666666666666,7.677738095238095,4.727127976190476,2018,52
FR,FR,France,2018-12-31,1.5240476190476189,6.7225,4.123154761904762,2019,1
FR,FR,France,2019-01-07,2.333645833333333,7.293779761904762,4.813601190476191,2019,2
FR,FR,France,2019-01-14,1.606592261904762,8.013184523809523,4.809806547619048,2019,3
FR,FR,France,2019-01-21,0.2970089285714286,5.956383928571429,3.1267261904761905,2019,4
FR,FR,France,2019-01-28,1.345625,6.6117857142857135,3.978690476190476,2019,5
FR,FR,France,2019-02-04,2.785505952380952,10.27953869047619,6.532395833333333,2019,6
FR,FR,France,2019-02-11,0.6645684523809524,13.451145833333333,7.057872023809524,2019,7
FR,FR,France,2019-02-18,2.1354613095238095,15.234196428571428,8.68483630952381,2019,8
FR,FR,France,2019-02-25,4.259032738095238,16.46668154761905,10.3628125,2019,9
FR,FR,France,2019-03-04,6.4065625,13.707395833333335,10.056979166666666,2019,10
FR,FR,France,2019-03-11,5.275729166666667,12.974791666666667,9.125252976190476,2019,11
FR,FR,France,2019-03-18,2.501502976190476,15.136160714285715,8.818779761904763,2019,12
FR,FR,France,2019-03-25,3.0416815476190475,16.06922619047619,9.555357142857142,2019,13
FR,FR,France,2019-04-01,4.216205357142857,13.968482142857143,9.0925,2019,14
FR,FR,France,2019-04-08,3.7732886904761904,14.042857142857143,8.908020833333333,2019,15
FR,FR,France,2019-04-15,7.267872023809524,19.910877976190477,13.589255952380952,2019,16
FR,FR,France,2019-04-22,8.490133928571428,17.108794642857145,12.799449404761903,2019,17
FR,FR,France,2019-04-29,5.666443452380952,15.679627976190476,10.672976190476192,2019,18
FR,FR,France,2019-05-06,6.974791666666667,16.70122023809524,11.838125,2019,19
FR,FR,France,2019-05-13,7.512782738095239,17.844627976190477,12.678705357142858,2019,20
FR,FR,France,2019-05-20,10.072514880952381,20.691770833333333,15.382217261904762,2019,21
FR,FR,France,2019-05-27,11.15532738095238,22.81090773809524,16.983035714285716,2019,22
FR,FR,France,2019-06-03,11.661875,21.928764880952382,16.795357142857142,2019,23
FR,FR,France,2019-06-10,11.143482142857144,20.502559523809524,15.82296130952381,2019,24
FR,FR,France,2019-06-17,13.691651785714285,25.62473214285714,19.658169642857143,2019,25
FR,FR,France,2019-06-24,18.218467261904763,32.31556547619048,25.267068452380954,2019,26
FR,FR,France,2019-07-01,16.315089285714286,29.058556547619048,22.686755952380953,2019,27
FR,FR,France,2019-07-08,15.076681547619048,26.92395833333333,21.00019345238095,2019,28
FR,FR,France,2019-07-15,14.735565476190475,27.683139880952382,21.209389880952383,2019,29
FR,FR,France,2019-07-22,18.254761904761903,31.07120535714286,24.663035714285712,2019,30
FR,FR,France,2019-07-29,14.24546130952381,27.20104166666667,20.723288690476192,2019,31
FR,FR,France,2019-08-05,17.161517857142858,27.34239583333333,22.25188988095238,2019,32
